"length_url","length_hostname","ip","nb_dots","nb_hyphens","nb_at","nb_qm","nb_and","nb_or","nb_eq","nb_underscore","nb_tilde","nb_percent","nb_slash","nb_star","nb_colon","nb_comma","nb_semicolumn","nb_dollar","nb_space","nb_www","nb_com","nb_dslash","http_in_path","https_token","ratio_digits_url","ratio_digits_host","punycode","port","tld_in_path","tld_in_subdomain","abnormal_subdomain","nb_subdomains","prefix_suffix","random_domain","shortening_service","path_extension","nb_redirection","nb_external_redirection","length_words_raw","char_repeat","shortest_words_raw","shortest_word_host","shortest_word_path","longest_words_raw","longest_word_host","longest_word_path","avg_words_raw","avg_word_host","avg_word_path","phish_hints","domain_in_brand","brand_in_subdomain","brand_in_path","suspecious_tld","statistical_report","nb_hyperlinks","ratio_intHyperlinks","ratio_extHyperlinks","ratio_nullHyperlinks","nb_extCSS","ratio_intRedirection","ratio_extRedirection","ratio_intErrors","ratio_extErrors","login_form","external_favicon","links_in_tags","submit_email","ratio_intMedia","ratio_extMedia","sfh","iframe","popup_window","safe_anchor","onmouseover","right_clic","empty_title","domain_in_title","domain_with_copyright","whois_registered_domain","domain_registration_length","domain_age","web_traffic","dns_record","google_index","page_rank","status"
"62","22","0","2","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","6","1","3","18","3","18","18","10","7.666666667","18","5.6","1","0","0","0","0","0","8","0.625","0.375","0","0","0","0","0","1","0","1","50","0","100","0","0","0","0","0","0","0","0","1","0","0","238","127","0","0","1","0","unsafe"
"43","34","0","4","3","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0.11627907","0.147058824","0","0","0","0","0","3","0","0","1","0","0","0","7","1","1","1","0","7","7","0","3.428571429","3.428571429","0","0","0","0","0","0","0","18","0.555555556","0.444444444","0","0","0","0.375","0","0","0","0","50","0","80","20","0","0","0","25","0","0","0","1","1","0","230","5614","0","0","1","5","unsafe"
"39","19","0","2","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","3","1","3","1","11","11","7","4.8","7","3.333333333","0","0","0","0","0","0","19","0.947368421","0.052631579","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","100","0","0","0","1","0","0","240","6334","16251","0","0","4","safe"
"105","50","1","3","5","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","0","1","0","0","1","0.19047619","0","0","0","0","1","0","3","0","0","0","0","0","0","9","3","2","3","2","32","17","32","9.333333333","8","11","0","0","0","0","0","0","9","0.333333333","0.666666667","0","1","0","0","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","1","0","0","372","1454","0","0","1","0","unsafe"
"140","10","0","3","0","0","0","0","0","0","10","0","0","8","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","19","3","2","2","2","11","3","11","5.842105263","2.5","6.235294118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","-1","31306","0","1","5","safe"
"70","38","0","4","2","0","0","0","0","0","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0.085714286","0.157894737","0","0","0","0","0","3","0","0","1","0","0","0","10","1","1","1","1","9","8","9","4.8","4.833333333","4.75","0","0","0","0","0","0","21","0.19047619","0.80952381","0","1","0","0.176470588","0","0","0","1","0","0","20","80","0","0","0","25","0","0","0","1","1","0","228","5616","0","0","1","5","unsafe"
"74","25","0","2","5","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","9","3","2","3","2","17","17","10","6.111111111","10","5","0","0","0","0","0","0","177","0.802259887","0.197740113","0","1","0","0.657142857","0","0.142857143","0","1","89.65517241","0","83.33333333","16.66666667","0","0","0","19.44444444","0","0","0","0","0","0","692","6613","127814","0","0","4","safe"
"27","18","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","3","3","0","7","7","0","5","5","0","0","0","0","0","0","0","60","0.866666667","0.133333333","0","0","0","0.375","0","0","0","0","90","0","100","0","0","0","0","83.72093023","0","0","0","1","1","0","252","479","766225","0","0","1","unsafe"
"28","13","0","2","0","0","0","0","0","0","1","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","3","2","3","2","5","5","2","3","4","2","0","0","0","0","0","0","80","0.4","0.6","0","2","0","0.125","0","0.041666667","0","1","18.75","0","25","75","0","0","0","35","0","0","0","0","1","0","1408","6993","8740","0","0","5","safe"
"22","13","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","4","3","3","0","6","6","0","4.5","4.5","0","0","0","0","0","0","0","61","0.639344262","0.360655738","0","0","0","0.409090909","0","0","0","0","87.5","0","64.28571429","35.71428571","0","0","0","0","0","0","0","0","1","0","0","-1","5750434","0","0","3","safe"
"13","6","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","3","3","0","3","3","0","3","3","0","0","0","0","0","0","0","79","0.873417722","0.126582278","0","0","0","0.3","0","0","0","0","100","0","100","0","0","0","0","33.33333333","0","0","0","1","1","0","36","5442","13336","0","0","4","safe"
"99","15","0","2","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0.111111111","0","0","0","0","0","0","2","0","0","0","0","1","0","7","3","1","4","1","56","6","56","11.57142857","5","14.2","1","1","0","0","0","0","25","0.44","0.56","0","3","0","0","0","0","0","1","37.5","0","0","100","0","0","0","0","0","0","0","1","1","0","2976","8346","1","0","1","10","unsafe"
"44","16","0","2","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","4","2","4","5","4","13","6","13","7","5.5","8.5","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","2974","8348","1","0","1","10","unsafe"
"35","26","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","1","8","8","0","13","13","0","10.5","10.5","0","0","1","0","0","0","0","14","0.071428571","0.928571429","0","0","0","0.846153846","0","0.615384615","0","1","0","0","0","0","0","0","0","14.28571429","0","0","0","1","0","0","374","7295","0","0","1","5","unsafe"
"30","21","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","13","13","0","8","8","0","0","0","0","0","0","0","432","0.962962963","0.037037037","0","0","0","0","0","0.375","0","0","75","0","60","40","0","0","0","50","0","0","0","0","1","0","348","6956","1026485","0","0","3","safe"
"72","15","0","4","0","0","1","1","0","2","1","0","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","12","2","2","4","2","8","6","8","4.083333333","5","3.9","0","1","0","0","0","0","134","0.888059701","0.111940299","0","0","0","0.266666667","0","0","0","0","66.66666667","0","45.45454545","54.54545455","0","0","0","11.11111111","0","0","0","0","0","0","2976","8345","1","0","0","10","safe"
"101","22","0","2","0","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","1","0","5","4","1","3","1","62","14","62","17.2","8.5","23","0","0","0","0","0","0","13","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","38","2176","77953","0","0","3","safe"
"29","20","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","4","3","3","0","6","6","0","5","5","0","0","0","0","0","0","0","973","0.956834532","0.043165468","0","0","0","0.357142857","0","0.095238095","0","0","93.75","0","76.08695652","23.91304348","0","0","0","63.85542169","0","0","0","1","1","0","141","7365","624160","1","0","5","safe"
"26","19","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","2","0","6","6","0","8","8","0","7","7","0","0","1","0","0","0","0","10","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","0","1049","5159","0","0","0","8","safe"
"70","45","1","5","2","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0.242857143","0.377777778","0","0","0","0","1","3","0","0","1","0","0","0","9","4","1","1","3","14","14","6","5.555555556","6","4.666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","228","5616","0","0","1","5","unsafe"
"40","17","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","3","3","3","13","13","9","13","8.333333333","6","13","0","1","0","0","0","0","62","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","2508","5891","35","0","0","10","safe"
"118","42","1","4","0","0","1","2","0","3","2","0","0","5","0","1","0","0","0","0","0","1","0","0","0","0.220338983","0","0","0","0","1","0","3","0","0","0","0","0","0","11","3","2","3","2","17","13","17","8.363636364","8.75","8.142857143","0","0","0","0","0","0","51","1","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","100","0","0","0","1","1","0","25","3992","5697976","0","1","0","unsafe"
"35","11","0","1","2","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","1","3","8","3","8","8","6","5.25","8","4.333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","343","-1","0","0","1","2","safe"
"68","42","1","4","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","1","0","0","1","0.117647059","0","0","0","0","1","0","3","0","0","0","0","1","0","6","2","2","3","2","15","13","15","8.666666667","8.75","8.5","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","100","0","0","0","1","0","0","14","4003","5816617","0","1","0","unsafe"
"31","22","0","3","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","3","3","3","0","6","6","0","4.666666667","4.666666667","0","0","0","0","0","0","0","96","0.9375","0.0625","0","0","0","0.333333333","0","0.166666667","1","0","90.90909091","0","100","0","0","0","0","66.66666667","0","0","0","1","1","0","541","2381","721319","0","0","3","safe"
"43","15","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","4","5","3","3","4","14","7","14","7","5","9","0","1","0","0","0","0","55","0.472727273","0.527272727","0","0","0","0.137931034","0","0","0","1","56","0","0","0","0","0","0","0","0","0","0","0","1","0","204","5640","2","0","0","10","safe"
"41","15","1","4","0","0","0","0","0","0","0","1","0","4","0","1","0","0","0","0","0","0","0","0","1","0.317073171","0.8","0","0","1","1","1","3","0","0","0","0","0","0","11","0","3","3","3","6","3","6","3.636363636","3","4","1","0","0","0","0","2","65","0.061538462","0.938461538","0","2","0","0.393442623","0","0.06557377","1","1","0","0","0","100","0","0","0","11.11111111","0","0","0","1","0","1","0","-1","0","1","1","0","unsafe"
"99","15","0","2","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0.050505051","0","0","0","0","0","0","2","0","0","0","0","0","0","7","5","1","4","1","56","6","56","11.57142857","5","14.2","1","1","0","0","0","0","30","0.333333333","0.666666667","0","4","0","0","0","0","0","1","33.33333333","0","0","100","0","0","0","0","0","0","0","1","1","0","2975","8347","1","0","1","10","unsafe"
"99","12","0","1","2","0","0","0","0","0","2","0","0","10","0","1","0","0","0","0","0","0","0","0","1","0.050505051","0","0","0","0","0","0","1","1","0","0","0","3","0","12","3","2","2","3","10","5","10","6.333333333","3.5","6.9","2","0","0","0","0","0","132","1","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","100","0","0","0","1","1","0","120","1706","4830221","0","1","2","unsafe"
"28","20","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","3","3","3","0","12","12","0","7.5","7.5","0","0","0","0","0","0","0","17","0.588235294","0.411764706","0","1","0","0.285714286","0","0","0","1","83.33333333","0","0","0","0","0","0","0","0","0","0","0","0","0","138","5340","9876852","0","1","2","safe"
"53","28","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","2","0","0","1","0","2","0","4","0","6","10","6","13","13","10","9.75","11.5","8","0","0","0","0","0","0","101","0.623762376","0.376237624","0","1","0","0.026315789","0","0.026315789","0","1","50","0","5","95","0","0","0","84.44444444","0","0","0","1","0","0","132","7616","2190","0","1","5","safe"
"34","25","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0.117647059","0.16","0","0","0","0","0","2","0","0","1","0","0","0","2","0","8","8","0","12","12","0","10","10","0","0","1","0","0","0","0","14","0.071428571","0.928571429","0","0","0","0.846153846","0","0.615384615","0","1","0","0","0","0","0","0","0","14.28571429","0","0","0","1","0","0","374","7295","0","0","1","5","unsafe"
"23","16","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","2","7","3","3","0","8","8","0","5.5","5.5","0","0","0","0","0","0","0","68","0.382352941","0.617647059","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","11.11111111","0","0","0","0","1","0","151","4781","547473","0","0","4","safe"
"39","16","0","2","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","1","4","5","4","8","6","8","5.75","5.5","6","2","1","0","0","0","0","39","0.743589744","0.256410256","0","1","0","0.4","0","0","0","1","50","0","66.66666667","33.33333333","0","0","0","33.33333333","0","0","0","1","1","0","2974","8348","1","0","0","10","unsafe"
"34","25","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","3","3","3","0","9","9","0","6.333333333","6.333333333","0","0","0","0","0","0","0","53","0.622641509","0.377358491","0","2","0","0.15","0","0.1","0","1","62.5","0","100","0","0","0","0","42.85714286","0","0","0","1","1","0","85","5394","365936","0","0","5","safe"
"67","14","1","1","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","1","0.402985075","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6","1","10","1","19","10","19","8.5","10","8.2","0","0","0","0","0","0","77","0.532467532","0.467532468","0","0","0","0.166666667","0","0","0","1","33.33333333","0","0","100","0","0","0","28.94736842","0","0","0","1","1","0","223","507","519579","0","1","0","unsafe"
"49","17","1","2","0","0","1","0","0","1","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0.204081633","0","0","0","0","0","0","2","0","0","0","0","1","0","5","5","3","3","5","10","9","10","6.6","6","7","0","0","0","0","0","0","682","0.887096774","0.112903226","0","2","0","0.090909091","0","0.012987013","0","1","18.18181818","0","3.773584906","96.22641509","0","0","0","85.71428571","0","0","0","1","1","0","1234","6435","323","0","0","7","safe"
"74","23","1","3","0","0","1","0","0","0","1","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0.094594595","0","0","0","0","0","0","3","0","0","0","0","0","0","7","6","3","3","3","21","16","21","8.285714286","9.5","7.8","1","0","0","0","0","0","43","1","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","100","0","0","0","1","1","0","298","1528","0","0","1","0","unsafe"
"206","21","1","3","0","0","1","6","0","7","0","0","0","3","0","1","0","6","0","0","0","0","0","0","0","0.325242718","0","0","0","0","0","0","3","0","0","0","0","0","0","18","101","1","2","1","24","10","24","9.833333333","5","10.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","819","7905","155","0","1","7","unsafe"
"106","19","1","2","1","0","0","0","0","0","0","0","0","9","0","1","0","0","0","0","1","0","0","0","1","0.198113208","0","0","0","0","0","0","2","1","0","0","0","1","0","10","10","2","3","2","32","11","32","8.6","7","9","3","0","0","0","0","0","88","0.897727273","0.102272727","0","0","0","0.555555556","0","0.222222222","1","0","85.71428571","0","100","0","0","0","0","85.71428571","0","0","0","1","0","0","146","2046","0","0","1","0","unsafe"
"174","14","1","8","3","0","2","1","0","2","0","0","4","8","0","1","0","1","0","0","1","0","0","1","1","0.114942529","0","0","0","0","0","0","3","0","0","0","0","0","0","26","6","1","11","1","18","11","18","5.346153846","11","5.12","2","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","0","191","-2","0","0","1","0","unsafe"
"28","19","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","11","11","0","7","7","0","0","0","0","0","0","0","108","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","100","0","0","0","1","1","0","292","3726","123374","0","0","5","safe"
"60","24","0","2","1","0","0","0","0","0","0","1","0","4","0","1","0","0","0","0","0","0","0","0","1","0.166666667","0","0","0","0","0","0","2","0","0","0","0","0","0","5","1","3","4","3","16","16","13","9.2","10","8.666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","667","0","0","1","0","unsafe"
